dataset,method,metric,epoch,mean,min,max,n_seeds
checkerboard,centroidBasedKTA,test_accuracy,16.0,0.7366666666666667,0.5333333333333333,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,17.0,0.71,0.4,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,18.0,0.7033333333333334,0.4,1.0,10
checkerboard,centroidBasedKTA,test_accuracy,19.0,0.7066666666666667,0.4,0.9666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,20.0,0.6799999999999999,0.4,0.8666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,21.0,0.67,0.36666666666666664,0.8666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,22.0,0.6933333333333334,0.4,0.8666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,23.0,0.6966666666666667,0.3,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,24.0,0.6866666666666668,0.3333333333333333,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,25.0,0.7166666666666667,0.5,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,26.0,0.7433333333333334,0.5,1.0,10
checkerboard,centroidBasedKTA,test_accuracy,27.0,0.72,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,28.0,0.7033333333333334,0.5,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,29.0,0.73,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,30.0,0.7266666666666667,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,31.0,0.74,0.43333333333333335,0.8666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,32.0,0.7433333333333334,0.43333333333333335,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,33.0,0.7466666666666667,0.43333333333333335,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,34.0,0.7366666666666667,0.4666666666666667,0.8666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,35.0,0.7533333333333333,0.5666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,36.0,0.7666666666666667,0.5333333333333333,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,37.0,0.75,0.5333333333333333,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,38.0,0.73,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,39.0,0.76,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,40.0,0.7333333333333334,0.4666666666666667,0.8666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,41.0,0.75,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,42.0,0.75,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,43.0,0.75,0.5,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,44.0,0.75,0.4666666666666667,0.8666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,45.0,0.7766666666666666,0.5,1.0,10
checkerboard,centroidBasedKTA,test_accuracy,46.0,0.78,0.5,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,47.0,0.77,0.4666666666666667,0.8666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,48.0,0.7433333333333334,0.5,0.8333333333333334,10
checkerboard,centroidBasedKTA,test_accuracy,49.0,0.77,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,50.0,0.7666666666666667,0.4666666666666667,1.0,10
checkerboard,centroidBasedKTA,test_accuracy,51.0,0.7633333333333334,0.4666666666666667,1.0,10
checkerboard,centroidBasedKTA,test_accuracy,52.0,0.7533333333333333,0.4666666666666667,1.0,10
checkerboard,centroidBasedKTA,test_accuracy,53.0,0.7566666666666666,0.4666666666666667,1.0,10
checkerboard,centroidBasedKTA,test_accuracy,54.0,0.7433333333333334,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,55.0,0.7666666666666667,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,56.0,0.77,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,57.0,0.7566666666666666,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,58.0,0.7333333333333333,0.4666666666666667,0.8666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,59.0,0.7633333333333334,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,60.0,0.78,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,61.0,0.75,0.4666666666666667,0.8666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,62.0,0.77,0.4666666666666667,0.8666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,63.0,0.7533333333333333,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,64.0,0.7433333333333334,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,65.0,0.78,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,66.0,0.7866666666666667,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,67.0,0.76,0.4666666666666667,0.8666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,68.0,0.7666666666666667,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,69.0,0.7866666666666667,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,70.0,0.78,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,71.0,0.76,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,72.0,0.7666666666666667,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,73.0,0.76,0.4666666666666667,0.8666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,74.0,0.7733333333333333,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,75.0,0.7733333333333333,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,76.0,0.7733333333333333,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,77.0,0.7733333333333333,0.4666666666666667,1.0,10
checkerboard,centroidBasedKTA,test_accuracy,78.0,0.76,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,79.0,0.7733333333333333,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,80.0,0.76,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,81.0,0.7933333333333333,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,82.0,0.7666666666666667,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,83.0,0.7633333333333334,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,84.0,0.76,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,85.0,0.76,0.5,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,86.0,0.7766666666666666,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,87.0,0.77,0.4666666666666667,0.9333333333333333,10
checkerboard,centroidBasedKTA,test_accuracy,88.0,0.79,0.5,1.0,10
checkerboard,centroidBasedKTA,test_accuracy,89.0,0.7866666666666667,0.4666666666666667,0.9666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,90.0,0.7966666666666666,0.4666666666666667,0.9666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,91.0,0.7633333333333334,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,92.0,0.7733333333333333,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,93.0,0.8133333333333332,0.4666666666666667,1.0,10
checkerboard,centroidBasedKTA,test_accuracy,94.0,0.8,0.43333333333333335,0.9666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,95.0,0.7966666666666666,0.4666666666666667,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,96.0,0.7966666666666666,0.4666666666666667,0.9666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,97.0,0.8,0.43333333333333335,0.9666666666666667,10
checkerboard,centroidBasedKTA,test_accuracy,98.0,0.7866666666666667,0.5333333333333333,1.0,10
checkerboard,centroidBasedKTA,test_accuracy,99.0,0.79,0.43333333333333335,0.9,10
checkerboard,centroidBasedKTA,test_accuracy,100.0,0.7966666666666666,0.5333333333333333,0.9,10
checkerboard,greedyKTA,test_accuracy,1.0,0.42666666666666664,0.3333333333333333,0.5666666666666667,10
checkerboard,greedyKTA,test_accuracy,2.0,0.45,0.3333333333333333,0.5666666666666667,10
checkerboard,greedyKTA,test_accuracy,3.0,0.4533333333333333,0.26666666666666666,0.6,10
checkerboard,greedyKTA,test_accuracy,4.0,0.44000000000000006,0.26666666666666666,0.5333333333333333,10
checkerboard,greedyKTA,test_accuracy,5.0,0.45666666666666667,0.3,0.5666666666666667,10
checkerboard,greedyKTA,test_accuracy,6.0,0.48666666666666664,0.3,0.7333333333333333,10
checkerboard,greedyKTA,test_accuracy,7.0,0.5033333333333333,0.3,0.7,10
checkerboard,greedyKTA,test_accuracy,8.0,0.5,0.26666666666666666,0.7333333333333333,10
checkerboard,greedyKTA,test_accuracy,9.0,0.4966666666666667,0.26666666666666666,0.7,10
checkerboard,greedyKTA,test_accuracy,10.0,0.5166666666666667,0.3,0.7,10
checkerboard,greedyKTA,test_accuracy,11.0,0.5266666666666666,0.36666666666666664,0.7333333333333333,10
checkerboard,greedyKTA,test_accuracy,12.0,0.5266666666666666,0.36666666666666664,0.7333333333333333,10
checkerboard,greedyKTA,test_accuracy,13.0,0.54,0.36666666666666664,0.8,10
checkerboard,greedyKTA,test_accuracy,14.0,0.5666666666666667,0.36666666666666664,0.8,10
checkerboard,greedyKTA,test_accuracy,15.0,0.58,0.36666666666666664,0.8,10
checkerboard,greedyKTA,test_accuracy,16.0,0.5966666666666667,0.36666666666666664,0.8333333333333334,10
checkerboard,greedyKTA,test_accuracy,17.0,0.6066666666666667,0.36666666666666664,0.8333333333333334,10
checkerboard,greedyKTA,test_accuracy,18.0,0.6166666666666667,0.3333333333333333,0.9,10
checkerboard,greedyKTA,test_accuracy,19.0,0.6166666666666667,0.26666666666666666,0.9333333333333333,10
checkerboard,greedyKTA,test_accuracy,20.0,0.6266666666666667,0.3,0.9666666666666667,10
checkerboard,greedyKTA,test_accuracy,21.0,0.6433333333333333,0.36666666666666664,1.0,10
checkerboard,greedyKTA,test_accuracy,22.0,0.65,0.4,1.0,10
checkerboard,greedyKTA,test_accuracy,23.0,0.6599999999999999,0.4,1.0,10
checkerboard,greedyKTA,test_accuracy,24.0,0.6666666666666667,0.36666666666666664,1.0,10
checkerboard,greedyKTA,test_accuracy,25.0,0.6566666666666666,0.3333333333333333,1.0,10
checkerboard,greedyKTA,test_accuracy,26.0,0.6633333333333333,0.3333333333333333,1.0,10
checkerboard,greedyKTA,test_accuracy,27.0,0.6599999999999999,0.3333333333333333,0.9666666666666667,10
checkerboard,greedyKTA,test_accuracy,28.0,0.6599999999999999,0.3333333333333333,0.9666666666666667,10
checkerboard,greedyKTA,test_accuracy,29.0,0.6866666666666668,0.36666666666666664,0.9333333333333333,10
checkerboard,greedyKTA,test_accuracy,30.0,0.6866666666666668,0.3,0.9666666666666667,10
checkerboard,greedyKTA,test_accuracy,31.0,0.7,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,32.0,0.7033333333333334,0.3333333333333333,1.0,10
checkerboard,greedyKTA,test_accuracy,33.0,0.6933333333333334,0.3333333333333333,1.0,10
checkerboard,greedyKTA,test_accuracy,34.0,0.6900000000000001,0.36666666666666664,1.0,10
checkerboard,greedyKTA,test_accuracy,35.0,0.6900000000000001,0.36666666666666664,1.0,10
checkerboard,greedyKTA,test_accuracy,36.0,0.6966666666666667,0.36666666666666664,1.0,10
checkerboard,greedyKTA,test_accuracy,37.0,0.7066666666666667,0.36666666666666664,1.0,10
checkerboard,greedyKTA,test_accuracy,38.0,0.7066666666666667,0.36666666666666664,1.0,10
checkerboard,greedyKTA,test_accuracy,39.0,0.72,0.36666666666666664,1.0,10
checkerboard,greedyKTA,test_accuracy,40.0,0.7233333333333334,0.36666666666666664,1.0,10
checkerboard,greedyKTA,test_accuracy,41.0,0.7233333333333334,0.3333333333333333,1.0,10
checkerboard,greedyKTA,test_accuracy,42.0,0.7233333333333334,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,43.0,0.7333333333333333,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,44.0,0.7233333333333334,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,45.0,0.7233333333333334,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,46.0,0.73,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,47.0,0.7266666666666667,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,48.0,0.75,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,49.0,0.7533333333333333,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,50.0,0.76,0.3333333333333333,1.0,10
checkerboard,greedyKTA,test_accuracy,51.0,0.7533333333333333,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,52.0,0.75,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,53.0,0.7733333333333333,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,54.0,0.7833333333333334,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,55.0,0.7966666666666666,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,56.0,0.8066666666666666,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,57.0,0.8099999999999999,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,58.0,0.8099999999999999,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,59.0,0.8099999999999999,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,60.0,0.82,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,61.0,0.8166666666666667,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,62.0,0.8133333333333332,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,63.0,0.8033333333333333,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,64.0,0.7933333333333333,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,65.0,0.7866666666666667,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,66.0,0.7866666666666667,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,67.0,0.79,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,68.0,0.7933333333333333,0.23333333333333334,1.0,10
checkerboard,greedyKTA,test_accuracy,69.0,0.79,0.23333333333333334,1.0,10
checkerboard,greedyKTA,test_accuracy,70.0,0.7866666666666667,0.23333333333333334,1.0,10
checkerboard,greedyKTA,test_accuracy,71.0,0.7833333333333333,0.23333333333333334,1.0,10
checkerboard,greedyKTA,test_accuracy,72.0,0.78,0.23333333333333334,1.0,10
checkerboard,greedyKTA,test_accuracy,73.0,0.7766666666666666,0.23333333333333334,1.0,10
checkerboard,greedyKTA,test_accuracy,74.0,0.7733333333333333,0.23333333333333334,1.0,10
checkerboard,greedyKTA,test_accuracy,75.0,0.7766666666666666,0.23333333333333334,1.0,10
checkerboard,greedyKTA,test_accuracy,76.0,0.7833333333333333,0.23333333333333334,1.0,10
checkerboard,greedyKTA,test_accuracy,77.0,0.7966666666666666,0.23333333333333334,1.0,10
checkerboard,greedyKTA,test_accuracy,78.0,0.7966666666666666,0.23333333333333334,1.0,10
checkerboard,greedyKTA,test_accuracy,79.0,0.7966666666666666,0.23333333333333334,1.0,10
checkerboard,greedyKTA,test_accuracy,80.0,0.7966666666666666,0.23333333333333334,1.0,10
checkerboard,greedyKTA,test_accuracy,81.0,0.7966666666666666,0.23333333333333334,1.0,10
checkerboard,greedyKTA,test_accuracy,82.0,0.8066666666666666,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,83.0,0.8066666666666666,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,84.0,0.8033333333333333,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,85.0,0.8033333333333333,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,86.0,0.8099999999999999,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,87.0,0.8133333333333332,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,88.0,0.8099999999999999,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,89.0,0.8099999999999999,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,90.0,0.8099999999999999,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,91.0,0.7966666666666666,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,92.0,0.7966666666666666,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,93.0,0.7866666666666667,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,94.0,0.79,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,95.0,0.79,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,96.0,0.7933333333333333,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,97.0,0.7966666666666666,0.3,1.0,10
checkerboard,greedyKTA,test_accuracy,98.0,0.7933333333333333,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,99.0,0.7933333333333333,0.26666666666666666,1.0,10
checkerboard,greedyKTA,test_accuracy,100.0,0.7966666666666666,0.26666666666666666,1.0,10
checkerboard,fullKTA,global_kta,1.0,0.0017728866278039885,0.0006151913561643974,0.002814544339890867,10
checkerboard,fullKTA,global_kta,2.0,0.0021157711098902547,0.000800433089656789,0.003167200581016377,10
checkerboard,fullKTA,global_kta,3.0,0.002413385692695055,0.0009254902168620035,0.003556856373043623,10
checkerboard,fullKTA,global_kta,4.0,0.0026987358534028274,0.001015639271683198,0.004009155703436949,10
checkerboard,fullKTA,global_kta,5.0,0.0030217419590813305,0.0010804284558934823,0.004516500403039997,10
checkerboard,fullKTA,global_kta,6.0,0.003417883345871798,0.0011299275501899326,0.005160301342837644,10
checkerboard,fullKTA,global_kta,7.0,0.0039085800103243855,0.0011800298533969865,0.00589868225366496,10
checkerboard,fullKTA,global_kta,8.0,0.004498004260240037,0.0012304994748727088,0.006714672336621995,10
checkerboard,fullKTA,global_kta,9.0,0.005159149313229022,0.001273651978756453,0.0076854864545627104,10
checkerboard,fullKTA,global_kta,10.0,0.005877110712816205,0.0013316174702759287,0.00879105285735003,10
checkerboard,fullKTA,global_kta,11.0,0.006661095101248481,0.001403760343216216,0.010086460133086051,10
checkerboard,fullKTA,global_kta,12.0,0.007469113885659966,0.00146225654446859,0.011417895962743905,10
checkerboard,fullKTA,global_kta,13.0,0.008198613733849188,0.0015005734822649813,0.012501121682886548,10
checkerboard,fullKTA,global_kta,14.0,0.008841343166788234,0.0015328944241085702,0.01348208238442635,10
checkerboard,fullKTA,global_kta,15.0,0.009445795853292971,0.0015830642902158094,0.014602376600789708,10
checkerboard,fullKTA,global_kta,16.0,0.009970335795449887,0.0016606141448254706,0.015547375978515745,10
checkerboard,fullKTA,global_kta,17.0,0.01037345356928578,0.0017531949967900203,0.016134498935728617,10
checkerboard,fullKTA,global_kta,18.0,0.010689010196446982,0.0018547302619677556,0.016486503012824817,10
checkerboard,fullKTA,global_kta,19.0,0.010993413657850701,0.001984182742915634,0.016741548993184772,10
checkerboard,fullKTA,global_kta,20.0,0.0113213897878092,0.0021757965365484036,0.01697870960513801,10
checkerboard,fullKTA,global_kta,21.0,0.011676190257581941,0.002447217017370285,0.0172188707332825,10
checkerboard,fullKTA,global_kta,22.0,0.01205141691113373,0.0028086296715513653,0.0175041499469258,10
checkerboard,fullKTA,global_kta,23.0,0.012458097601601204,0.003315169505086507,0.017841994126335872,10
checkerboard,fullKTA,global_kta,24.0,0.012898112614220785,0.003432672324503929,0.018211213040610283,10
checkerboard,fullKTA,global_kta,25.0,0.013319304425403966,0.003466244547499045,0.018592100553167495,10
checkerboard,fullKTA,global_kta,26.0,0.013703596551173971,0.0035080251591108292,0.01898190967041709,10
checkerboard,fullKTA,global_kta,27.0,0.014057453378565371,0.0035608466512038355,0.019376783096108005,10
checkerboard,fullKTA,global_kta,28.0,0.014403422478586872,0.0036224649856624737,0.019746424811837752,10
checkerboard,fullKTA,global_kta,29.0,0.014749073026316607,0.003694703636630369,0.020044709291127352,10
checkerboard,fullKTA,global_kta,30.0,0.015063834315868638,0.0037882517237528756,0.020260582349317515,10
checkerboard,fullKTA,global_kta,31.0,0.015375645164868048,0.003921270052131698,0.020432900396615536,10
checkerboard,fullKTA,global_kta,32.0,0.015669461002557845,0.0041307631793367034,0.020590201886633984,10
checkerboard,fullKTA,global_kta,33.0,0.015954616153748827,0.004504283192497599,0.020730921136003787,10
checkerboard,fullKTA,global_kta,34.0,0.01628654925815953,0.005222487341563571,0.020858281305368685,10
checkerboard,fullKTA,global_kta,35.0,0.01669524231774789,0.006531740072229347,0.020995206034717773,10
checkerboard,fullKTA,global_kta,36.0,0.017165808873935644,0.008397898458123085,0.021151748993353515,10
checkerboard,fullKTA,global_kta,37.0,0.01764078013966351,0.010602676078157965,0.021300172646047076,10
checkerboard,fullKTA,global_kta,38.0,0.01806007491232042,0.012645427767597466,0.02140535261856861,10
checkerboard,fullKTA,global_kta,39.0,0.01843761460779486,0.014700658614192843,0.021469249278450616,10
checkerboard,fullKTA,global_kta,40.0,0.018727818547698078,0.01633839583048413,0.02151883448925339,10
checkerboard,fullKTA,global_kta,41.0,0.01891366063926477,0.0165781308534593,0.02156535750178015,10
checkerboard,fullKTA,global_kta,42.0,0.01904308020413133,0.01670678135123591,0.021607555005206003,10
checkerboard,fullKTA,global_kta,43.0,0.019123897746818674,0.016828950339497807,0.021650006691748023,10
checkerboard,fullKTA,global_kta,44.0,0.019190706382710192,0.016835381513056025,0.021691764292585444,10
checkerboard,fullKTA,global_kta,45.0,0.019273815012406215,0.016854131494256644,0.021723207561053295,10
checkerboard,fullKTA,global_kta,46.0,0.019382604786103673,0.01717073627600774,0.0217490398763019,10
checkerboard,fullKTA,global_kta,47.0,0.01950859491397407,0.017341499387936235,0.021784154532169794,10
checkerboard,fullKTA,global_kta,48.0,0.019645506392232906,0.017520981625878035,0.021827783920182555,10
checkerboard,fullKTA,global_kta,49.0,0.019781396048796564,0.01772326228425248,0.021869211520470094,10
checkerboard,fullKTA,global_kta,50.0,0.019897439727566302,0.017948685110113438,0.02190576386397468,10
checkerboard,fullKTA,global_kta,51.0,0.0199806704807629,0.01821372646441534,0.021936707804295724,10
checkerboard,fullKTA,global_kta,52.0,0.020053689386593528,0.018327440492816448,0.02195863531810725,10
checkerboard,fullKTA,global_kta,53.0,0.020141130250259615,0.018415635313409288,0.021975700017940965,10
checkerboard,fullKTA,global_kta,54.0,0.020231941308974353,0.018497780931420172,0.021994961573709837,10
checkerboard,fullKTA,global_kta,55.0,0.02032136146127216,0.018605242478849336,0.02201474805118978,10
checkerboard,fullKTA,global_kta,56.0,0.02040889347926142,0.018720156860994167,0.02203209238141236,10
checkerboard,fullKTA,global_kta,57.0,0.02048690968296276,0.018814524143211612,0.022048529844684542,10
checkerboard,fullKTA,global_kta,58.0,0.020548576753685852,0.018891633084555437,0.022063850029667164,10
checkerboard,fullKTA,global_kta,59.0,0.020600239223993053,0.018951452912536405,0.022078226561478297,10
checkerboard,fullKTA,global_kta,60.0,0.020645475593536904,0.018988267530481686,0.022093349008235126,10
checkerboard,fullKTA,global_kta,61.0,0.0206762460862787,0.019015598951655097,0.022107145090414976,10
checkerboard,fullKTA,global_kta,62.0,0.02070475693396212,0.019048906087980724,0.022117999706247254,10
checkerboard,fullKTA,global_kta,63.0,0.02073093097214291,0.019087646223432047,0.02212722319965542,10
checkerboard,fullKTA,global_kta,64.0,0.02075304256570653,0.019129897676959703,0.022134529269524708,10
checkerboard,fullKTA,global_kta,65.0,0.020779410703513173,0.01917669006448188,0.022140099992922182,10
checkerboard,fullKTA,global_kta,66.0,0.020800723775930452,0.01922633040251997,0.0221455876142426,10
checkerboard,fullKTA,global_kta,67.0,0.020824498801082787,0.019278440883289404,0.022151101318507706,10
checkerboard,fullKTA,global_kta,68.0,0.02084513080323252,0.019330209776889377,0.022157081299490424,10
checkerboard,fullKTA,global_kta,69.0,0.02086663825413374,0.019378694116689025,0.02216388897882642,10
checkerboard,fullKTA,global_kta,70.0,0.02088608080388559,0.01943009259028934,0.022170322159243663,10
checkerboard,fullKTA,global_kta,71.0,0.020905456394247048,0.019487641028840683,0.022176337159485967,10
checkerboard,fullKTA,global_kta,72.0,0.020925524309264035,0.019554034395124174,0.022182171659669004,10
checkerboard,fullKTA,global_kta,73.0,0.02094305214367929,0.019630668577148517,0.022187530417409194,10
checkerboard,fullKTA,global_kta,74.0,0.020961048702969363,0.019712181542844383,0.02219297410547021,10
checkerboard,fullKTA,global_kta,75.0,0.02097769147933179,0.019797215277965526,0.02219846413558018,10
checkerboard,fullKTA,global_kta,76.0,0.020997083405904907,0.0198013588279492,0.022203874556780814,10
checkerboard,fullKTA,global_kta,77.0,0.021016496071575148,0.019805986565268604,0.022209458231144747,10
checkerboard,fullKTA,global_kta,78.0,0.02103794327296369,0.019809843938362295,0.022214681255871283,10
checkerboard,fullKTA,global_kta,79.0,0.021058149971330382,0.019813259019858497,0.022219521887517715,10
checkerboard,fullKTA,global_kta,80.0,0.02108006661788263,0.019817326893714994,0.022224121199575574,10
checkerboard,fullKTA,global_kta,81.0,0.02110061406125483,0.019822122555913854,0.022228453619964946,10
checkerboard,fullKTA,global_kta,82.0,0.021120295358316214,0.019827089821003882,0.022232833472166598,10
checkerboard,fullKTA,global_kta,83.0,0.021135682627930856,0.019831905352228486,0.022237001199349418,10
checkerboard,fullKTA,global_kta,84.0,0.021148285504942067,0.0198369478247247,0.022240888729239416,10
checkerboard,fullKTA,global_kta,85.0,0.021158666838429166,0.019842265541037993,0.022244501250031096,10
checkerboard,fullKTA,global_kta,86.0,0.02116892465390157,0.01984740940660543,0.022247729904390022,10
checkerboard,fullKTA,global_kta,87.0,0.021179613909435076,0.019852432770053267,0.022250778373871426,10
checkerboard,fullKTA,global_kta,88.0,0.021190492431975034,0.01985712620593731,0.022253595604993428,10
checkerboard,fullKTA,global_kta,89.0,0.02120070690044471,0.01986091786912459,0.02225634482082589,10
checkerboard,fullKTA,global_kta,90.0,0.021209006803804088,0.019863984772168865,0.02226204407625527,10
checkerboard,fullKTA,global_kta,91.0,0.0212156188592093,0.01986682368314944,0.022268403043540906,10
checkerboard,fullKTA,global_kta,92.0,0.021221448729845653,0.019869634649327655,0.02227420498674067,10
checkerboard,fullKTA,global_kta,93.0,0.021228064126709266,0.019872527727492435,0.022280474121254782,10
checkerboard,fullKTA,global_kta,94.0,0.0212355917464801,0.01987543687894621,0.022286074491970658,10
checkerboard,fullKTA,global_kta,95.0,0.021242987991145608,0.019878126495970354,0.022291465809227803,10
checkerboard,fullKTA,global_kta,96.0,0.02124949745418171,0.01988054377619292,0.022296293120093798,10
checkerboard,fullKTA,global_kta,97.0,0.02125522514660251,0.019882946023527623,0.0223008971767327,10
checkerboard,fullKTA,global_kta,98.0,0.02126094492826853,0.019885493097242697,0.02230529792082513,10
checkerboard,fullKTA,global_kta,99.0,0.021267022443846977,0.019888094937383628,0.02230936384720391,10
